Time,RPM,Speed,Motor Current,Pack Voltage,Controller Temperature,Motor Temperature,Lowest Cell Voltage,Low Cell Voltage ID,Average Cell Voltage,Highest Cell Voltage,High Cell Voltage ID,State of Charge,Errors,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24
0.025537967681884766,0,0.0,0.0,0.0,-40,-30,0.0,0,0.0,0.0,0,0.0, ,0,0,0,0,0,0,0,0,0,0,4.0784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02963423728942871,0,0.0,0.0,0.0,-40,-30,0.0,0,0.0,0.0,0,0.0, ,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0
0.05373787879943848,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, ,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0
0.0637214183807373,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, ,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0
0.07398533821105957,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, ,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0
0.08128190040588379,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0
0.08589315414428711,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0
0.09097862243652344,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0
0.09611701965332031,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0
0.10138535499572754,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0
0.10656070709228516,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0
0.11172914505004883,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0
0.11692070960998535,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0
0.12416529655456543,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,0,0.0, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0
0.13184499740600586,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0
0.13704800605773926,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0
0.14236664772033691,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0
0.1479179859161377,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0
0.1529674530029297,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0
0.15818405151367188,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0
0.16324615478515625,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,0,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,3.9889,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
0.16837048530578613,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,4.1326,0,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,3.9889,0.0105,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
0.17255830764770508,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,4.1326,4.2104,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,3.9889,0.0105,0.0105,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
0.17774295806884766,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,4.1326,4.2104,0,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,3.9889,0.0105,0.0105,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
0.18315982818603516,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,4.1326,4.2104,3.9919,0,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,3.9889,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
0.18729448318481445,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,4.1326,4.2104,3.9919,4.0314,0,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,3.9889,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
0.19257187843322754,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,4.1326,4.2104,3.9919,4.0314,3.885,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,3.9889,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
0.1979842185974121,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,4.1326,4.2104,3.9919,4.0314,3.885,0,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,3.9889,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
0.20222091674804688,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,4.1326,4.2104,3.9919,4.0314,3.885,4.0121,0,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,3.9889,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
0.20775365829467773,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,4.1326,4.2104,3.9919,4.0314,3.885,4.0121,3.9971,0,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,3.9889,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
0.21326637268066406,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,4.1326,4.2104,3.9919,4.0314,3.885,4.0121,3.9971,4.0378,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,3.9889,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
0.21750664710998535,0,0.0,0.0,0.0,42,18,3.885,0,4.0311,4.2119,2,94.5, Low Voltage,4.1326,4.2104,3.9919,4.0314,3.885,4.0121,3.9971,4.0378,0,0,4.0784,4.0223,4.0434,4.0224,4.0355,4.0441,4.0299,3.955,4.0375,4.0485,4.0375,4.038,4.0415,3.9889,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
