Time,RPM,Speed,Motor Current,Pack Voltage,Controller Temperature,Motor Temperature,Lowest Cell Voltage,Low Cell Voltage ID,Average Cell Voltage,Highest Cell Voltage,High Cell Voltage ID,State of Charge,Errors,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24
0.03627800941467285,0,0.0,0.0,0.0,-40,-30,0.0,0,0.0,0.0,0,0.0, Low Voltage,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.045385122299194336,0,0.0,0.0,0.0,-40,-30,0.0,0,0.0,0.0,0,0.0, Low Voltage,0.0,0,0,4.0314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07663822174072266,0,0.0,0.0,0.0,-40,-30,0.0,0,0.0,0.0,0,0.0, Low Voltage,0.0,0,0,4.0314,3.8865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09354877471923828,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0.0,0,0,4.0314,3.8865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11242008209228516,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12022233009338379,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1300220489501953,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,4.0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1380305290222168,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,4.0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1478867530822754,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,4.0393,3.9969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1560521125793457,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,4.0393,3.9969,4.0239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16572141647338867,0,0.0,0.0,0.0,42,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,4.0393,3.9969,4.0239,4.0784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17721056938171387,0,0.0,0.0,0.0,42,18,3.8865,0,4.0311,4.2104,0,0.0, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,4.0393,3.9969,4.0239,4.0784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19173526763916016,0,0.0,0.0,0.0,42,18,3.8865,0,4.0311,4.2104,2,94.5, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,4.0393,3.9969,4.0239,4.0784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2002239227294922,0,0.0,0.0,0.0,42,18,3.8865,0,4.0311,4.2104,2,94.5, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,4.0393,3.9969,4.0239,4.0784,4.0223,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0
0.21086907386779785,0,0.0,0.0,0.0,42,18,3.8865,0,4.0311,4.2104,2,94.5, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,4.0393,3.9969,4.0239,4.0784,4.0223,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0,0
0.21948695182800293,0,0.0,0.0,0.0,42,18,3.8865,0,4.0311,4.2104,2,94.5, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,4.0393,3.9969,4.0239,4.0784,4.0223,4.0434,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0
0.2301332950592041,0,0.0,0.0,0.0,42,18,3.8865,0,4.0311,4.2104,2,94.5, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,4.0393,3.9969,4.0239,4.0784,4.0223,4.0434,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0,0
0.23843908309936523,0,0.0,0.0,0.0,42,18,3.8865,0,4.0311,4.2104,2,94.5, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,4.0393,3.9969,4.0239,4.0784,4.0223,4.0434,4.0224,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0,0
0.24857592582702637,0,0.0,0.0,0.0,42,18,3.8865,0,4.0311,4.2104,2,94.5, Low Voltage,0.0,0,0,4.0314,3.8865,4.0106,3.9971,4.0393,3.9969,4.0239,4.0784,4.0223,4.0434,4.0224,4.0355,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105,0,0,0,0,0,0,0,0,0
