Time,RPM,Speed,Motor Current,Pack Voltage,Controller Temperature,Motor Temperature,Lowest Cell Voltage,Low Cell Voltage ID,Average Cell Voltage,Highest Cell Voltage,High Cell Voltage ID,State of Charge,Errors,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24
0.017721891403198242,0,0.0,0.0,0.0,-40,-30,0.0,0,0.0,0.0,0,0.0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0,0,0,0,0
0.021877288818359375,0,0.0,0.0,0.0,-40,-30,0.0,0,0.0,0.0,0,0.0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0375,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0,0,0,0
0.04443645477294922,0,0.0,0.0,0.0,-40,-30,0.0,0,0.0,0.0,0,0.0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0375,4.05,4.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0,0,0
0.054239749908447266,0,0.0,0.0,0.0,40,18,0.0,0,0.0,0.0,0,0.0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0375,4.05,4.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0,0,0
0.06978654861450195,0,0.0,0.0,0.0,40,18,0.0,0,0.0,0.0,0,0.0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0375,4.05,4.0375,4.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0,0
0.07668352127075195,0,0.0,0.0,0.0,40,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0375,4.05,4.0375,4.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0,0
0.08203434944152832,0,0.0,0.0,0.0,40,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0375,4.05,4.0375,4.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0,0
0.08693790435791016,0,0.0,0.0,0.0,40,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0375,4.05,4.0375,4.038,4.0415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0
0.09219121932983398,0,0.0,0.0,0.0,40,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0375,4.05,4.0375,4.038,4.0415,3.9889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
0.09734201431274414,0,0.0,0.0,0.0,40,18,0.0,0,0.0,0.0,0,0.0, Low Voltage,4.1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0375,4.05,4.0375,4.038,4.0415,3.9889,0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0105,0.0105,0.0105,0.0105,0.0105
