Time,RPM,Speed,Motor Current,Pack Voltage,Controller Temperature,Motor Temperature,Lowest Cell Voltage,Low Cell Voltage ID,Average Cell Voltage,Highest Cell Voltage,High Cell Voltage ID,State of Charge,Errors,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24
0.06740832328796387,0,0.0,0.0,0.7,38,11,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07438349723815918,0,0.0,0.0,0.7,38,11,0.0,0,0.0,0.0,0,0.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08349847793579102,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,0,0.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08774995803833008,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09273362159729004,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1123814582824707,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11581611633300781,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11999344825744629,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
0.12414813041687012,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,0,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.12833881378173828,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
0.13577890396118164,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,0,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
0.14191746711730957,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,0,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
0.14664149284362793,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,0,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0.15091395378112793,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,0,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
0.15498924255371094,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.16181349754333496,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,0,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.17891192436218262,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.1824016571044922,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.18660187721252441,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.19083881378173828,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,0,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.21025347709655762,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.2141714096069336,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,0,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.2182788848876953,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,3.973,0,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0.2224569320678711,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,3.973,3.972,0,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.22663331031799316,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,3.973,3.972,3.974,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2359154224395752,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,3.973,3.972,3.974,0,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.24641847610473633,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,0,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,3.973,3.972,3.974,3.9574,0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2512991428375244,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,4.089,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,3.973,3.972,3.974,3.9574,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25553297996520996,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,4.089,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,3.973,3.972,3.974,3.9574,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25968003273010254,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,4.089,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,3.973,3.972,3.974,3.9574,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2639021873474121,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,4.089,4.1429,3.9589,3.9728,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,3.973,3.972,3.974,3.9574,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2760918140411377,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,4.089,4.1429,3.9589,3.9713,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,3.973,3.972,3.974,3.9574,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27961015701293945,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,4.089,4.1429,3.9589,3.9713,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,3.973,3.972,3.974,3.9574,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2837653160095215,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,4.089,4.1429,3.9589,3.9713,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,3.973,3.972,3.974,3.9574,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.288008451461792,0,0.0,0.0,0.7,38,11,3.8475,0,3.9747,4.1429,2,98.0, Low Voltage,4.089,4.1429,3.9589,3.9713,3.8475,3.9671,3.9626,3.9733,3.9624,3.9698,3.9839,3.9699,3.973,3.9713,3.9725,3.975,3.9728,3.904,3.973,3.975,3.973,3.972,3.974,3.9574,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
